고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
5013010100101970001,5013010100,제주특별자치도 서귀포시 서귀동,1,일반,197-1,2026,1,604000,2026-04-30,N,2026-05-21,50130
5011032023105740000,5011032023,제주특별자치도 제주시 추자면 묵리,1,일반,574,2026,1,4320,2026-04-30,N,2026-05-21,50110
5011013200104570000,5011013200,제주특별자치도 제주시 용강동,1,일반,457,2026,1,13300,2026-04-30,N,2026-05-21,50110
5013011100120000002,5013011100,제주특별자치도 서귀포시 토평동,1,일반,2000-2,2026,1,135100,2026-04-30,N,2026-05-21,50130
5011025025129990006,5011025025,제주특별자치도 제주시 한림읍 금악리,1,일반,2999-6,2026,1,137900,2026-04-30,N,2026-05-21,50110
5013025329106610008,5013025329,제주특별자치도 서귀포시 남원읍 신례리,1,일반,661-8,2026,1,76700,2026-04-30,N,2026-05-21,50130
5013025925140070000,5013025925,제주특별자치도 서귀포시 성산읍 수산리,1,일반,4007,2026,1,9490,2026-04-30,N,2026-05-21,50130
5011025336136990000,5011025336,제주특별자치도 제주시 애월읍 어음리,1,일반,3699,2026,1,123900,2026-04-30,N,2026-05-21,50110
5011014000107380000,5011014000,제주특별자치도 제주시 내도동,1,일반,738,2026,1,70300,2026-04-30,N,2026-05-21,50110
5013011500107410006,5013011500,제주특별자치도 서귀포시 월평동,1,일반,741-6,2026,1,221200,2026-04-30,N,2026-05-21,50130
5011010800128210007,5011010800,제주특별자치도 제주시 용담일동,1,일반,2821-7,2026,1,727000,2026-04-30,N,2026-05-21,50110
5011025325105530001,5011025325,제주특별자치도 제주시 애월읍 수산리,1,일반,553-1,2026,1,143300,2026-04-30,N,2026-05-21,50110
5011025334118690002,5011025334,제주특별자치도 제주시 애월읍 애월리,1,일반,1869-2,2026,1,90200,2026-04-30,N,2026-05-21,50110
5011013700103010019,5011013700,제주특별자치도 제주시 연동,1,일반,301-19,2026,1,1793000,2026-04-30,N,2026-05-21,50110
5013025327113960002,5013025327,제주특별자치도 서귀포시 남원읍 위미리,1,일반,1396-2,2026,1,24200,2026-04-30,N,2026-05-21,50130
5011025922108810000,5011025922,제주특별자치도 제주시 조천읍 와흘리,1,일반,881,2026,1,16700,2026-04-30,N,2026-05-21,50110
5013025030101280001,5013025030,제주특별자치도 서귀포시 대정읍 구억리,1,일반,128-1,2026,1,77400,2026-04-30,N,2026-05-21,50130
5011013600111910002,5011013600,제주특별자치도 제주시 영평동,1,일반,1191-2,2026,1,84000,2026-04-30,N,2026-05-21,50110
5011025342127380000,5011025342,제주특별자치도 제주시 애월읍 유수암리,1,일반,2738,2026,1,13000,2026-04-30,N,2026-05-21,50110
5013011900133830030,5013011900,제주특별자치도 서귀포시 색달동,1,일반,3383-30,2026,1,52500,2026-04-30,N,2026-05-21,50130
5013011100109410008,5013011100,제주특별자치도 서귀포시 토평동,1,일반,941-8,2026,1,464400,2026-04-30,N,2026-05-21,50130
5011012900109200019,5011012900,제주특별자치도 제주시 도남동,1,일반,920-19,2026,1,496000,2026-04-30,N,2026-05-21,50110
5013025929116720008,5013025929,제주특별자치도 서귀포시 성산읍 신풍리,1,일반,1672-8,2026,1,6590,2026-04-30,N,2026-05-21,50130
5011025027100300000,5011025027,제주특별자치도 제주시 한림읍 명월리,1,일반,30,2026,1,6120,2026-04-30,N,2026-05-21,50110
5011025333108200002,5011025333,제주특별자치도 제주시 애월읍 고내리,1,일반,820-2,2026,1,34700,2026-04-30,N,2026-05-21,50110
5013025023119800003,5013025023,제주특별자치도 서귀포시 대정읍 안성리,1,일반,1980-3,2026,1,37700,2026-04-30,N,2026-05-21,50130
5013025925112210000,5013025925,제주특별자치도 서귀포시 성산읍 수산리,1,일반,1221,2026,1,94300,2026-04-30,N,2026-05-21,50130
5011025328108290000,5011025328,제주특별자치도 제주시 애월읍 소길리,1,일반,829,2026,1,18600,2026-04-30,N,2026-05-21,50110
5011025924102880027,5011025924,제주특별자치도 제주시 조천읍 함덕리,1,일반,288-27,2026,1,354600,2026-04-30,N,2026-05-21,50110
5013011300105760001,5013011300,제주특별자치도 서귀포시 회수동,1,일반,576-1,2026,1,278800,2026-04-30,N,2026-05-21,50130
5013010200112330001,5013010200,제주특별자치도 서귀포시 법환동,1,일반,1233-1,2026,1,236900,2026-04-30,N,2026-05-21,50130
5011025633119580001,5011025633,제주특별자치도 제주시 구좌읍 평대리,1,일반,1958-1,2026,1,295700,2026-04-30,N,2026-05-21,50110
5011031030118870000,5011031030,제주특별자치도 제주시 한경면 저지리,1,일반,1887,2026,1,14500,2026-04-30,N,2026-05-21,50110
5013031026125020001,5013031026,제주특별자치도 서귀포시 안덕면 덕수리,1,일반,2502-1,2026,1,39600,2026-04-30,N,2026-05-21,50130
5013025329100300001,5013025329,제주특별자치도 서귀포시 남원읍 신례리,1,일반,30-1,2026,1,332100,2026-04-30,N,2026-05-21,50130
5011031021129690000,5011031021,제주특별자치도 제주시 한경면 청수리,1,일반,2969,2026,1,21600,2026-04-30,N,2026-05-21,50110
5013031027101440012,5013031027,제주특별자치도 서귀포시 안덕면 서광리,1,일반,144-12,2026,1,225800,2026-04-30,N,2026-05-21,50130
5013012000121590000,5013012000,제주특별자치도 서귀포시 상예동,1,일반,2159,2026,1,7990,2026-04-30,N,2026-05-21,50130
5013031028101240000,5013031028,제주특별자치도 서귀포시 안덕면 동광리,1,일반,124,2026,1,32300,2026-04-30,N,2026-05-21,50130
5011025625104740000,5011025625,제주특별자치도 제주시 구좌읍 송당리,1,일반,474,2026,1,6760,2026-04-30,N,2026-05-21,50110
5011025029115650001,5011025029,제주특별자치도 제주시 한림읍 상대리,1,일반,1565-1,2026,1,17200,2026-04-30,N,2026-05-21,50110
5011025632100510000,5011025632,제주특별자치도 제주시 구좌읍 종달리,1,일반,51,2026,1,27300,2026-04-30,N,2026-05-21,50110
5013025329120520000,5013025329,제주특별자치도 서귀포시 남원읍 신례리,1,일반,2052,2026,1,17200,2026-04-30,N,2026-05-21,50130
5011025628118870025,5011025628,제주특별자치도 제주시 구좌읍 세화리,1,일반,1887-25,2026,1,12900,2026-04-30,N,2026-05-21,50110
5011011800101700001,5011011800,제주특별자치도 제주시 아라이동,1,일반,170-1,2026,1,35100,2026-04-30,N,2026-05-21,50110
5013011400113910000,5013011400,제주특별자치도 서귀포시 대포동,1,일반,1391,2026,1,121800,2026-04-30,N,2026-05-21,50130
5013025925133530000,5013025925,제주특별자치도 서귀포시 성산읍 수산리,1,일반,3353,2026,1,8550,2026-04-30,N,2026-05-21,50130
5011031023109120000,5011031023,제주특별자치도 제주시 한경면 고산리,1,일반,912,2026,1,51700,2026-04-30,N,2026-05-21,50110
5011025331113040000,5011025331,제주특별자치도 제주시 애월읍 상가리,1,일반,1304,2026,1,195100,2026-04-30,N,2026-05-21,50110
5013025025109700004,5013025025,제주특별자치도 서귀포시 대정읍 일과리,1,일반,970-4,2026,1,238400,2026-04-30,N,2026-05-21,50130
5013025924124240002,5013025924,제주특별자치도 서귀포시 성산읍 고성리,1,일반,2424-2,2026,1,21700,2026-04-30,N,2026-05-21,50130
5013032023102680000,5013032023,제주특별자치도 서귀포시 표선면 성읍리,1,일반,268,2026,1,5990,2026-04-30,N,2026-05-21,50130
5011025921125480003,5011025921,제주특별자치도 제주시 조천읍 신촌리,1,일반,2548-3,2026,1,331500,2026-04-30,N,2026-05-21,50110
5013011900131860000,5013011900,제주특별자치도 서귀포시 색달동,1,일반,3186,2026,1,15800,2026-04-30,N,2026-05-21,50130
5011025339133400001,5011025339,제주특별자치도 제주시 애월읍 봉성리,1,일반,3340-1,2026,1,25800,2026-04-30,N,2026-05-21,50110
5011025331119650006,5011025331,제주특별자치도 제주시 애월읍 상가리,1,일반,1965-6,2026,1,62000,2026-04-30,N,2026-05-21,50110
5013010500112370005,5013010500,제주특별자치도 서귀포시 동홍동,1,일반,1237-5,2026,1,395800,2026-04-30,N,2026-05-21,50130
5011025027110470001,5011025027,제주특별자치도 제주시 한림읍 명월리,1,일반,1047-1,2026,1,16500,2026-04-30,N,2026-05-21,50110
5011025930114600000,5011025930,제주특별자치도 제주시 조천읍 선흘리,1,일반,1460,2026,1,27000,2026-04-30,N,2026-05-21,50110
5011031023131310002,5011031023,제주특별자치도 제주시 한경면 고산리,1,일반,3131-2,2026,1,43000,2026-04-30,N,2026-05-21,50110
5013032026114670001,5013032026,제주특별자치도 서귀포시 표선면 토산리,1,일반,1467-1,2026,1,72900,2026-04-30,N,2026-05-21,50130
5013025028106870003,5013025028,제주특별자치도 서귀포시 대정읍 동일리,1,일반,687-3,2026,1,9860,2026-04-30,N,2026-05-21,50130
5013012100105440009,5013012100,제주특별자치도 서귀포시 하예동,1,일반,544-9,2026,1,76500,2026-04-30,N,2026-05-21,50130
5013032021105120003,5013032021,제주특별자치도 서귀포시 표선면 표선리,1,일반,512-3,2026,1,282700,2026-04-30,N,2026-05-21,50130
5011013200105450001,5011013200,제주특별자치도 제주시 용강동,1,일반,545-1,2026,1,77800,2026-04-30,N,2026-05-21,50110
5011025025107150003,5011025025,제주특별자치도 제주시 한림읍 금악리,1,일반,715-3,2026,1,39000,2026-04-30,N,2026-05-21,50110
5011025923127380000,5011025923,제주특별자치도 제주시 조천읍 조천리,1,일반,2738,2026,1,250700,2026-04-30,N,2026-05-21,50110
5011025341124810000,5011025341,제주특별자치도 제주시 애월읍 하귀2리,1,일반,2481,2026,1,175900,2026-04-30,N,2026-05-21,50110
5013025925104050001,5013025925,제주특별자치도 서귀포시 성산읍 수산리,1,일반,405-1,2026,1,91100,2026-04-30,N,2026-05-21,50130
5011025025100510000,5011025025,제주특별자치도 제주시 한림읍 금악리,1,일반,51,2026,1,11700,2026-04-30,N,2026-05-21,50110
5011013400113700001,5011013400,제주특별자치도 제주시 오등동,1,일반,1370-1,2026,1,241400,2026-04-30,N,2026-05-21,50110
5011011100116190002,5011011100,제주특별자치도 제주시 화북일동,1,일반,1619-2,2026,1,130400,2026-04-30,N,2026-05-21,50110
5011025339103020000,5011025339,제주특별자치도 제주시 애월읍 봉성리,1,일반,302,2026,1,7650,2026-04-30,N,2026-05-21,50110
5011010600102510005,5011010600,제주특별자치도 제주시 삼도이동,1,일반,251-5,2026,1,612400,2026-04-30,N,2026-05-21,50110
5013025325114820014,5013025325,제주특별자치도 서귀포시 남원읍 의귀리,1,일반,1482-14,2026,1,186700,2026-04-30,N,2026-05-21,50130
5011025634158210007,5011025634,제주특별자치도 제주시 구좌읍 김녕리,1,일반,5821-7,2026,1,35500,2026-04-30,N,2026-05-21,50110
5011011300115410002,5011011300,제주특별자치도 제주시 삼양일동,1,일반,1541-2,2026,1,576100,2026-04-30,N,2026-05-21,50110
5013025323113280052,5013025323,제주특별자치도 서귀포시 남원읍 한남리,1,일반,1328-52,2026,1,25000,2026-04-30,N,2026-05-21,50130
5011010700111070008,5011010700,제주특별자치도 제주시 건입동,1,일반,1107-8,2026,1,631000,2026-04-30,N,2026-05-21,50110
5013025032111410001,5013025032,제주특별자치도 서귀포시 대정읍 영락리,1,일반,1141-1,2026,1,25500,2026-04-30,N,2026-05-21,50130
5011025342101060003,5011025342,제주특별자치도 제주시 애월읍 유수암리,1,일반,106-3,2026,1,23400,2026-04-30,N,2026-05-21,50110
5011013400116650003,5011013400,제주특별자치도 제주시 오등동,1,일반,1665-3,2026,1,37700,2026-04-30,N,2026-05-21,50110
5013010900109180006,5013010900,제주특별자치도 서귀포시 신효동,1,일반,918-6,2026,1,172400,2026-04-30,N,2026-05-21,50130
5013011100109710004,5013011100,제주특별자치도 서귀포시 토평동,1,일반,971-4,2026,1,201500,2026-04-30,N,2026-05-21,50130
5011031023116030001,5011031023,제주특별자치도 제주시 한경면 고산리,1,일반,1603-1,2026,1,129300,2026-04-30,N,2026-05-21,50110
5011025627108090002,5011025627,제주특별자치도 제주시 구좌읍 행원리,1,일반,809-2,2026,1,360800,2026-04-30,N,2026-05-21,50110
5011025634104270010,5011025634,제주특별자치도 제주시 구좌읍 김녕리,1,일반,427-10,2026,1,25000,2026-04-30,N,2026-05-21,50110
5011025321124740000,5011025321,제주특별자치도 제주시 애월읍 광령리,1,일반,2474,2026,1,95700,2026-04-30,N,2026-05-21,50110
5011025925104620006,5011025925,제주특별자치도 제주시 조천읍 신흥리,1,일반,462-6,2026,1,94100,2026-04-30,N,2026-05-21,50110
5013025928118850000,5013025928,제주특별자치도 서귀포시 성산읍 삼달리,1,일반,1885,2026,1,6320,2026-04-30,N,2026-05-21,50130
5011025027103240000,5011025027,제주특별자치도 제주시 한림읍 명월리,1,일반,324,2026,1,73100,2026-04-30,N,2026-05-21,50110
5013032021119400001,5013032021,제주특별자치도 서귀포시 표선면 표선리,1,일반,1940-1,2026,1,9880,2026-04-30,N,2026-05-21,50130
5013025929102850000,5013025929,제주특별자치도 서귀포시 성산읍 신풍리,1,일반,285,2026,1,42500,2026-04-30,N,2026-05-21,50130
