고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4111112900101990005,4111112900,경기도 수원시 장안구 파장동,1,일반,199-5,2026,1,345600,2026-04-30,N,2026-05-21,41110
4111112900101990000,4111112900,경기도 수원시 장안구 파장동,1,일반,199,2026,1,1286000,2026-04-30,N,2026-05-21,41110
4111112900101850011,4111112900,경기도 수원시 장안구 파장동,1,일반,185-11,2026,1,173500,2026-04-30,N,2026-05-21,41110
4111112900101850009,4111112900,경기도 수원시 장안구 파장동,1,일반,185-9,2026,1,943000,2026-04-30,N,2026-05-21,41110
4111112900101790044,4111112900,경기도 수원시 장안구 파장동,1,일반,179-44,2026,1,1374000,2026-04-30,N,2026-05-21,41110
4111112900101790038,4111112900,경기도 수원시 장안구 파장동,1,일반,179-38,2026,1,437500,2026-04-30,N,2026-05-21,41110
4111112900101790029,4111112900,경기도 수원시 장안구 파장동,1,일반,179-29,2026,1,437500,2026-04-30,N,2026-05-21,41110
4111112900101790022,4111112900,경기도 수원시 장안구 파장동,1,일반,179-22,2026,1,1777000,2026-04-30,N,2026-05-21,41110
4111112900101790019,4111112900,경기도 수원시 장안구 파장동,1,일반,179-19,2026,1,360600,2026-04-30,N,2026-05-21,41110
4111112900101310011,4111112900,경기도 수원시 장안구 파장동,1,일반,131-11,2026,1,1253000,2026-04-30,N,2026-05-21,41110
4111112900101280019,4111112900,경기도 수원시 장안구 파장동,1,일반,128-19,2026,1,710100,2026-04-30,N,2026-05-21,41110
4111113500103860008,4111113500,경기도 수원시 장안구 송죽동,1,일반,386-8,2026,1,1245000,2026-04-30,N,2026-05-21,41110
4111113500103860002,4111113500,경기도 수원시 장안구 송죽동,1,일반,386-2,2026,1,1620000,2026-04-30,N,2026-05-21,41110
4111113500103850027,4111113500,경기도 수원시 장안구 송죽동,1,일반,385-27,2026,1,1239000,2026-04-30,N,2026-05-21,41110
4111113700101980081,4111113700,경기도 수원시 장안구 연무동,1,일반,198-81,2026,1,1327000,2026-04-30,N,2026-05-21,41110
4111113700101980064,4111113700,경기도 수원시 장안구 연무동,1,일반,198-64,2026,1,1446000,2026-04-30,N,2026-05-21,41110
4111113700101980059,4111113700,경기도 수원시 장안구 연무동,1,일반,198-59,2026,1,1349000,2026-04-30,N,2026-05-21,41110
4111113700101980055,4111113700,경기도 수원시 장안구 연무동,1,일반,198-55,2026,1,466900,2026-04-30,N,2026-05-21,41110
4111113700101980043,4111113700,경기도 수원시 장안구 연무동,1,일반,198-43,2026,1,1349000,2026-04-30,N,2026-05-21,41110
4111113700101980042,4111113700,경기도 수원시 장안구 연무동,1,일반,198-42,2026,1,1389000,2026-04-30,N,2026-05-21,41110
4111113700101980041,4111113700,경기도 수원시 장안구 연무동,1,일반,198-41,2026,1,1406000,2026-04-30,N,2026-05-21,41110
4111113700101980019,4111113700,경기도 수원시 장안구 연무동,1,일반,198-19,2026,1,466900,2026-04-30,N,2026-05-21,41110
4111113700101970033,4111113700,경기도 수원시 장안구 연무동,1,일반,197-33,2026,1,1789000,2026-04-30,N,2026-05-21,41110
4111113700101970021,4111113700,경기도 수원시 장안구 연무동,1,일반,197-21,2026,1,1404000,2026-04-30,N,2026-05-21,41110
4111113700101930688,4111113700,경기도 수원시 장안구 연무동,1,일반,193-688,2026,1,399600,2026-04-30,N,2026-05-21,41110
4111113700101930685,4111113700,경기도 수원시 장안구 연무동,1,일반,193-685,2026,1,401200,2026-04-30,N,2026-05-21,41110
4111113700101930682,4111113700,경기도 수원시 장안구 연무동,1,일반,193-682,2026,1,399600,2026-04-30,N,2026-05-21,41110
4111113700101930672,4111113700,경기도 수원시 장안구 연무동,1,일반,193-672,2026,1,399600,2026-04-30,N,2026-05-21,41110
4111113700101930670,4111113700,경기도 수원시 장안구 연무동,1,일반,193-670,2026,1,399600,2026-04-30,N,2026-05-21,41110
4111113700101930660,4111113700,경기도 수원시 장안구 연무동,1,일반,193-660,2026,1,399600,2026-04-30,N,2026-05-21,41110
4111113700101930640,4111113700,경기도 수원시 장안구 연무동,1,일반,193-640,2026,1,443800,2026-04-30,N,2026-05-21,41110
4111113700101930631,4111113700,경기도 수원시 장안구 연무동,1,일반,193-631,2026,1,1385000,2026-04-30,N,2026-05-21,41110
4111113700101930617,4111113700,경기도 수원시 장안구 연무동,1,일반,193-617,2026,1,1609000,2026-04-30,N,2026-05-21,41110
4111113600100110019,4111113600,경기도 수원시 장안구 조원동,1,일반,11-19,2026,1,1424000,2026-04-30,N,2026-05-21,41110
4111113600100110009,4111113600,경기도 수원시 장안구 조원동,1,일반,11-9,2026,1,1188000,2026-04-30,N,2026-05-21,41110
4111113600100110002,4111113600,경기도 수원시 장안구 조원동,1,일반,11-2,2026,1,1177000,2026-04-30,N,2026-05-21,41110
4111113600100070001,4111113600,경기도 수원시 장안구 조원동,1,일반,7-1,2026,1,60600,2026-04-30,N,2026-05-21,41110
4111113600100070000,4111113600,경기도 수원시 장안구 조원동,1,일반,7,2026,1,71400,2026-04-30,N,2026-05-21,41110
4111113600100060004,4111113600,경기도 수원시 장안구 조원동,1,일반,6-4,2026,1,11000,2026-04-30,N,2026-05-21,41110
4111113600100060002,4111113600,경기도 수원시 장안구 조원동,1,일반,6-2,2026,1,60600,2026-04-30,N,2026-05-21,41110
4111113600100060000,4111113600,경기도 수원시 장안구 조원동,1,일반,6,2026,1,71400,2026-04-30,N,2026-05-21,41110
4111113600100050000,4111113600,경기도 수원시 장안구 조원동,1,일반,5,2026,1,71400,2026-04-30,N,2026-05-21,41110
4111113600100040000,4111113600,경기도 수원시 장안구 조원동,1,일반,4,2026,1,71400,2026-04-30,N,2026-05-21,41110
4111113600100020000,4111113600,경기도 수원시 장안구 조원동,1,일반,2,2026,1,71400,2026-04-30,N,2026-05-21,41110
4111113500200310002,4111113500,경기도 수원시 장안구 송죽동,2,산,31-2,2026,1,13300,2026-04-30,N,2026-05-21,41110
4111113500200310001,4111113500,경기도 수원시 장안구 송죽동,2,산,31-1,2026,1,13000,2026-04-30,N,2026-05-21,41110
4111113500200230013,4111113500,경기도 수원시 장안구 송죽동,2,산,23-13,2026,1,16400,2026-04-30,N,2026-05-21,41110
4111113500200230004,4111113500,경기도 수원시 장안구 송죽동,2,산,23-4,2026,1,13000,2026-04-30,N,2026-05-21,41110
4111113500200170004,4111113500,경기도 수원시 장안구 송죽동,2,산,17-4,2026,1,13000,2026-04-30,N,2026-05-21,41110
4111113500200120001,4111113500,경기도 수원시 장안구 송죽동,2,산,12-1,2026,1,11600,2026-04-30,N,2026-05-21,41110
4111113500200110002,4111113500,경기도 수원시 장안구 송죽동,2,산,11-2,2026,1,27100,2026-04-30,N,2026-05-21,41110
4111113600101290038,4111113600,경기도 수원시 장안구 조원동,1,일반,129-38,2026,1,1204000,2026-04-30,N,2026-05-21,41110
4111113600101290034,4111113600,경기도 수원시 장안구 조원동,1,일반,129-34,2026,1,1216000,2026-04-30,N,2026-05-21,41110
4111113600101290022,4111113600,경기도 수원시 장안구 조원동,1,일반,129-22,2026,1,1204000,2026-04-30,N,2026-05-21,41110
4111113600101290013,4111113600,경기도 수원시 장안구 조원동,1,일반,129-13,2026,1,1204000,2026-04-30,N,2026-05-21,41110
