고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4812725029100360000,4812725029,경상남도 창원시 마산회원구 내서읍 신감리,1,일반,36,2026,1,129700,2026-04-30,N,2026-05-21,48120
4812725029100280000,4812725029,경상남도 창원시 마산회원구 내서읍 신감리,1,일반,28,2026,1,247600,2026-04-30,N,2026-05-21,48120
4812725029100240000,4812725029,경상남도 창원시 마산회원구 내서읍 신감리,1,일반,24,2026,1,106200,2026-04-30,N,2026-05-21,48120
4812710800100650065,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-65,2026,1,895000,2026-04-30,N,2026-05-21,48120
4812710800100650060,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-60,2026,1,856000,2026-04-30,N,2026-05-21,48120
4812710800100650058,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-58,2026,1,609300,2026-04-30,N,2026-05-21,48120
4812710800100650043,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-43,2026,1,298800,2026-04-30,N,2026-05-21,48120
4812710800100650042,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-42,2026,1,585900,2026-04-30,N,2026-05-21,48120
4812710800100650034,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-34,2026,1,856000,2026-04-30,N,2026-05-21,48120
4812710800100650021,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-21,2026,1,609300,2026-04-30,N,2026-05-21,48120
4812710800100650020,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-20,2026,1,609300,2026-04-30,N,2026-05-21,48120
4812710800100650014,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-14,2026,1,941100,2026-04-30,N,2026-05-21,48120
4812710800100650004,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,65-4,2026,1,856000,2026-04-30,N,2026-05-21,48120
4812710800100640041,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,64-41,2026,1,609300,2026-04-30,N,2026-05-21,48120
4812710800100640035,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,64-35,2026,1,304400,2026-04-30,N,2026-05-21,48120
4812710800100640021,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,64-21,2026,1,282400,2026-04-30,N,2026-05-21,48120
4812710800100640018,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,64-18,2026,1,856000,2026-04-30,N,2026-05-21,48120
4812710800100640007,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,64-7,2026,1,681900,2026-04-30,N,2026-05-21,48120
4812710800100630026,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-26,2026,1,733000,2026-04-30,N,2026-05-21,48120
4812710800100630023,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-23,2026,1,678600,2026-04-30,N,2026-05-21,48120
4812710800100630022,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-22,2026,1,1446000,2026-04-30,N,2026-05-21,48120
4812710800100630014,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-14,2026,1,974900,2026-04-30,N,2026-05-21,48120
4812710800100630010,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-10,2026,1,974900,2026-04-30,N,2026-05-21,48120
4812710800100630009,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-9,2026,1,733000,2026-04-30,N,2026-05-21,48120
4812710800100630004,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,63-4,2026,1,733000,2026-04-30,N,2026-05-21,48120
4812710800100620068,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-68,2026,1,1460000,2026-04-30,N,2026-05-21,48120
4812710800100620064,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-64,2026,1,664600,2026-04-30,N,2026-05-21,48120
4812710800100620063,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-63,2026,1,1474000,2026-04-30,N,2026-05-21,48120
4812710800100620061,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-61,2026,1,671200,2026-04-30,N,2026-05-21,48120
4812710800100620045,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-45,2026,1,710800,2026-04-30,N,2026-05-21,48120
4812710800100620040,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-40,2026,1,282600,2026-04-30,N,2026-05-21,48120
